score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason,v3_bucket,v3_reason
100,canaves.com,Gift Card – Canaves Oia Santorini | Store,https://store.canaves.com/gift-card/,Gift Card – Canaves Oia Santorini | Store,Gift card confirmation will be sent to your email address. Terms ... Canaves Oia Resort.,"""resort"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,charlybaron.com,Makeup Gift Cards | Give the Gift of Natural Cosmetics - Charly Baron,https://www.charlybaron.com/en/gift-voucher/?srsltid=AfmBOoovX5G88d3igwwaL8EHD7jyGV54Hrvz3624Z1MDfbozWKIJEg2P,Makeup Gift Cards | Give the Gift of Natural Cosmetics - Charly Baron,"Greece, Hong Kong, Hungary, Iceland, India, Ireland, Israel, Italy, Japan, Jordan ... A cosmetics gift voucher gives the recipient the freedom to choose for ...","""Greece"" ""cosmetics"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,cinobo.com,What is Cinobo Gift Card and what does it offer?,https://cinobo.com/en/help/cinobo-gift-card/what-is-cinobo-gift-card-and-what-does-it-offer,What is Cinobo Gift Card and what does it offer?,Cinobo Gift Card is a digital gift card that you can purchase as a gift ... Access to the biggest community of cinema lovers in Greece where you get to ...,"""cinema"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,cottonandcrete.com,Cotton and Crete E,https://cottonandcrete.com/products/cotton-and-crete-gift-card?srsltid=AfmBOor0XJZehj8qBkx7LSMjjDpSL8bDW_p4DxHp0HxpA0yaMhX-Z15d,Cotton and Crete E-Gift Card,Cotton and Crete E-Gift Card. $10.00. Change. Regular price $10.00. Add to Bag.,"""Crete"" ""gift card""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,daphnes-greekcafe.com,Daphne's Greek Cafe Gift Cards,https://daphnes-greekcafe.com/gift-cards/check,Daphne's Greek Cafe Gift Cards,Buy Daphne's Greek Cafe gift cards online. The perfect gift for any occasion. Send a gift card instantly to family or friends.,"""cafe"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
55,dimitrasartglassstudio.com,"Dimitra's Art Glass Studio - Thessaloniki, Greece",https://dimitrasartglassstudio.com/giftcards.php?id=3,"Dimitra's Art Glass Studio - Thessaloniki, Greece","Dimitra's Art Glass Studio - Thessaloniki, Greece. ... δωροκάρτα ποσού, δίνοντας στον παραλήπτη τη δυνατότητα να επιλέξει ο ίδιος ...","""art"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,divanicaravelhotel.com,The Ultimate Gift | Divani Caravel Hotel Gift Card,https://divanicaravelhotel.com/gift-card/,The Ultimate Gift | Divani Caravel Hotel Gift Card,"... Athens Spa & Thalasso Center, here you will find them in abundance. Extra tip: the recipient will be able to redeem your Gift within 1 year! Gift Card Type.","""Athens"" ""spa"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
65,drills-apparel.com,DRILLS Apparel gift voucher - give the gift of pure joy!,https://drills-apparel.com/en/products/gift-card?srsltid=AfmBOopH-DVQ8NZdf78qACrS5i4DMWE1KgeTcu23GLNci1VdzpegepdM,DRILLS Apparel gift voucher - give the gift of pure joy!,... sportswear and accessories. Our vouchers are available in four denominations ... Greece (EUR €); Hong Kong SAR (EUR €); Hungary (EUR €); Ireland (EUR ...,"""Greece"" ""sportswear"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
70,enoajewellery.com,€20 Énoa Jewellery Studio Gift Card,https://enoajewellery.com/products/20-enoa-jewellery-studio-gift-card?srsltid=AfmBOopGTtSy7L_qDgARaYVTIWWlesfB38kRpcDnFc7Hm5T77SMJknQh,€20 Énoa Jewellery Studio Gift Card,"Watches · Necklaces · Rings · Earrings · Bracelets · FESTINA · Men's Watches · LOTUS · Lotus ... Peristeri, Attiki 12131. Greece. Orders selected for in-store ...","""Peristeri"" ""watches"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,ersanails.com,Ersa Nails Gift Card,https://ersanails.com/products/ersa-nails-gift-card?srsltid=AfmBOoos23SPMxkmdkd4W1ye6XPxxhstlZy1_zTdo3OTR_STGD2F3HHA,Ersa Nails Gift Card,"Give the gift of flawless, trendy nails with the Ersa Nails E-Gift Card ... Greece (EUR€); Hong Kong SAR (HKD$); Hungary (HUFFt); Iceland (ISKkr); India (INR ...","""Greece"" ""nails"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
65,etq-amsterdam.com,ETQ Amsterdam Gift Card - Virtual Gift Voucher,https://www.etq-amsterdam.com/products/gift-card,ETQ Amsterdam Gift Card - Virtual Gift Voucher,"Sneakers. Loafers Men. Loafers. Runners. Desert ... Greece, Hong Kong SAR, Hungary, Iceland, Ireland, Italy, Latvia, Liechtenstein ...","""Greece"" ""sneakers"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
65,facetheory.com,Facetheory Digital Gift Card,https://www.facetheory.com/en-gb/products/facetheory-gift-card?srsltid=AfmBOoosqd5zTK0gk_BbC5mV034BHa2nqIgzTx10lp7SJEuMUfmL8IYj,Facetheory Digital Gift Card,"Greece, Guernsey, Hong Kong SAR, Hungary, Iceland, Ireland, Isle of Man, Italy, Japan, Jersey, Latvia ... SKINCARE QUIZ. Find your best skincare routine. GET ...","""skincare"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
80,gofortix.com,Δωροκάρτα Candlelight - Πάτρα | GoFortix,https://www.gofortix.com/event/greece/patras/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-candlelight--%CF%80%CE%AC%CF%84%CF%81%CE%B1,Δωροκάρτα Candlelight - Πάτρα | GoFortix,"Date. Monday, March 3, 2025 ; Location. Patras, Greece ; 🕯️ Μια δωροκάρτα που ισχύει για οποιαδήποτε συναυλία του Candlelight στην Ελλάδα ✔️ Μπορείτε επίσης ...","""Patras"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,greciamia.it,🎄 Porta l'estate sotto l'albero: la Gift Card Grecia Mia,https://greciamia.it/blogs/blog/gift-card-grecia-mia?srsltid=AfmBOorot6_WZi-yN4_W8D-oQ-5k1VI02rJdL8QLybUXGVrjH_EGXRrL,🎄 Porta l'estate sotto l'albero: la Gift Card Grecia Mia,Gift card Grecia Mia. Carta Regalo Grecia Mia. Il regalo dell'ultimo ... Mykonos e Santorini. LA GIFT CARD DI GRECIA MIA · Carta regalo Grecia Mia ...,"""Mykonos"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,greekflavours.com,perfect gift for your friends - Greek Flavours,https://www.greekflavours.com/collections/gift-cards?srsltid=AfmBOopGkwsWfnFvG6ncgQSyZoRlhJRNXSLciQC9Gx4LU55-n4HJZrvL,Gift Cards: perfect gift for your friends - Greek Flavours,"Aegean Flavours Gift Card – Mediterranean Experience - Greek Flavours. Aegean ... Gift Card Crete. Vendor: Greek Flavours. Regular price €40,00 EUR.","""Crete"" ""experience"" ""gift card""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,greenwing.lv,Virtual Gift Card – Natural Skincare Digital Voucher - GreenWing,https://greenwing.lv/en/products/virtual-gift-card?srsltid=AfmBOopW7NmJUpl8AS0HYV5-SMg42wwO8xo3nc-YAx6UEsolcoYcVsmj,Virtual Gift Card – Natural Skincare Digital Voucher - GreenWing,Denmark (DKK kr.) Estonia (EUR €); Finland (EUR €); France (EUR €); Germany (EUR €); Greece (EUR €) ... Gift voucher in the value of your choice. Redeemable with ...,"""Greece"" ""skincare"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,hatstore.com,Hatstore Ψηφιακή δωροκάρτα,https://hatstore.com/gr/hatstore/gift-card?srsltid=AfmBOop_gWrdC3uLvFv6HTZcnu-Vz0nAAjrWgROk4M4spmpU9VW7DRjE,Hatstore Ψηφιακή δωροκάρτα,Αγοράστε Ψηφιακή δωροκάρτα Διαχείριση online ... NBA Cosmic Basketball 2025-26 Hobby Box - 20 Packs (80 Cards) ... Greece. Stay on hatstore.com/gr. Our local ...,"""hobby"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
85,irisgalerie.com,Κάρτα δώρου (Ελλάδα) - Iris Galerie,https://irisgalerie.com/products/%CE%BA%CE%AC%CF%81%CF%84%CE%B1-%CE%B4%CF%8E%CF%81%CE%BF%CF%85-%CE%B5%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1,Κάρτα δώρου (Ελλάδα) - Iris Galerie,"Κάρτα δώρου (Ελλάδα). €50,00. • Αυτή η κάρτα δώρου αποστέλλεται ηλεκτρονικά, στη διεύθυνση email που καθορίζεται, αμέσως μετά την αγορά.","""κάρτα δώρου""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,islandgiftcards.net,Mykonos Steak Club - Island Gift Cards,https://islandgiftcards.net/product/mykonos-steak-club/,Mykonos Steak Club - Island Gift Cards,Home / Gift Card / Mykonos Steak Club.. Mykonos Steak ... This gift card cannot be redeemed for cash. Cannot be combined with other ...,"""Mykonos"" ""gift card""",4,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,linasnara.com,Gift Voucher | Choose Your Jewelry Gift - Lina Snara,https://www.linasnara.com/products/gift-voucher?srsltid=AfmBOortTuAbacf03aVpasfSoGUbzvxcsUZRiWyvl_33Qw1cJScjP3ea,Gift Voucher | Choose Your Jewelry Gift - Lina Snara,"... Load image into Gallery viewer, Gift Voucher. Gift Voucher ... Greece. Croatia flag. Croatia. Hungary flag. Hungary. Ireland flag. Ireland. Israel ...","""Greece"" ""jewelry"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,macramooncreations.com,", δωροκάρτα, δώρο, επιλογή, macramoon creations, gift for ...",https://macramooncreations.com/gift-card?tag=macramoon,"gift card, δωροκάρτα, δώρο, επιλογή, macramoon creations, gift for ...","... jewelry shop, jewelry athens. ... Ηλεκτρονική δωροκάρτα: με αυτήν την επιλογή η δωροκάρτα ... δωροκάρτα θα αποσταλεί στο δικό σου email). -Η δωροκάρτα ...","""Athens"" ""jewelry"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,mastorematadiy.com,Mastorematadiy,https://www.mastorematadiy.com/article/en/10/e-gift-card-3-bhmata-gia-na-aposteilete-dorokarta,e-Gift Card - 3 Βήματα για να αποστείλετε δωροκάρτα,0. Language: Greek · English. Customer Service. 7000 10 70 · TOOLS · HAND TOOLS ... Gift Voucher. Information. Terms & Conditions · Contact · Privacy Policy ...,"""tools"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,myfashionfruit.com,MYFASHIONFRUIT,https://myfashionfruit.com/products/myfashionfruit-gift-card?srsltid=AfmBOoosQZAnYmzb9h_MUI0XHwnEGWaX-BH1fzw8jWL_FRCZo6IAQOtP,Gift Card | MYFASHIONFRUIT,"Plain maroon gift card — MYFASHIONFRUIT. Μεγάλη εικόνα. Gift ... Athens, Greece. Useful Infos. Πολιτική Επιστροφών · FAQ · Τρόποι Αποστολής · Τρόποι ...","""Athens"" ""fashion"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,mykonosonthebay.com,GIFT VOUCHER | MykonosOnTheBay,https://www.mykonosonthebay.com/gift-voucher,GIFT VOUCHER | MykonosOnTheBay,"Gift Voucher. Treat someone you care to a Good Meal! Discount is applicable ... (Includes Mykonos On The Bay, SolePomodoro Trattoria Pizzeria, Cugini Trattoria ...","""Mykonos"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
100,nnormal.com,Nnormal,https://www.nnormal.com/en_GR/men/bags-accessories/linea.plvg/nnormal-e_gift_card-PN007-001,E-Gift Card,E-Gift Card. 1 / 2. E-Gift Card. Colours: E-Gift Card - PN007-001 ... Greece / English. facebook · instagram · youtube · linkedin.,"""bags"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal,MANUAL_REVIEW,non_gr_domain_requires_manual_market_check
