score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
100,makaroon.bg,"Gift voucher for 50,75 or 100 BGN - Makaroon.bg",https://makaroon.bg/gift-voucher,"Gift voucher for 50,75 or 100 BGN - Makaroon.bg",The gift voucher is valid 12 months in total - man has 12 months to choose an experience and another 12 months to go get it. And you will get the applause for ...,"""Bulgaria"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,makemeup.gr,MakeMeUp e,https://www.makemeup.gr/index.php?route,MakeMeUp e-gift card,"MakeMeUp e-gift card. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ... SKINCARE · 2310226216 · info@makemeup.gr · Τσιμισκή 130, 54621. Θεσσαλονίκη, Ελλάδα.","site:.gr ""skincare"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,malleconcept.gr,Gift card Αρχεία,https://www.malleconcept.gr/product-category/gift-card/,Gift card Αρχεία,"100€ Gift Card. 100,00 €. Gift card. 50€ gift card. Επιλέξτε ποσό · Add to ... Τηλέφωνο: 2310 323 150. Email: info@malle.gr. Malle Concept Store Διεύθυνση ...","site:.gr ""concept store"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,mallgiftcard.com.cy,Get Your Gift Card Today! - Mall Digital Gift Card,https://mallgiftcard.com.cy/,Get Your Gift Card Today! - Mall Digital Gift Card,"Who is the gift card for? Purchase your gift card online through the options below, or get a physical card at the Mall of Cyprus Information Desk.","""Cyprus"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,mallofcyprus.com,Introducing: Mall of Cyprus' Digital Gift Card!?,https://mallofcyprus.com/introducing-mall-of-cyprus-digital-gift-card%F0%9F%93%B2/,Introducing: Mall of Cyprus' Digital Gift Card!?,"The Mall Gift Card goes digital, offering you and your recipients even more flexibility! ?? If you too love the Mall Gift Card by Mall of Cyprus ...","""Cyprus"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mallofswitzerland.ch,Gift cards,https://www.mallofswitzerland.ch/en/gift-cards,Gift cards,"Bring joy to your loved ones and gift them shopping experiences, culinary delights, or exciting activities – with the Mall of Switzerland gift card! Explore ...","""Switzerland"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,mallorythelabel.com,Gift Card Archives,https://mallorythelabel.com/product-category/gift-card/,Gift Card Archives,Gift Card · Dresses · Tops · Bottoms · Timeless Pieces · Denim · Jumpsuits · Outwear · Knitwear.,"""Chalandri"" ""accessories"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,mallplovdiv.bg,Gift Card,https://mallplovdiv.bg/en/shops/services/gift-card-mall-plovdiv/,Gift Card,... Bulgaria · Clean Factory · eMAG SAMEDAY easybox · EVN · Gift Card · I&D Print Premium · IQOS · Keysoo · MARKOVO VILLAS PARK · Premium Cigars & Tobacco · SDI ...,"""Bulgaria"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,mammanova.com,Gift voucher,https://www.mammanova.com/en/products/cadeaubon,Gift voucher,"Lingerie Sets. Shop all lingerie sets · Classic · Elegant · High neckline ... Gift voucher. No reviews. Offer price€25,00. Give confidence, comfort, and choice ...","""lingerie"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,manawa.com,Booking sites vs. gift voucher sellers: what should you ...,https://www.manawa.com/en/partners/articles/the-differences-between-booking-sites-and-gift-voucher-sellers,Booking sites vs. gift voucher sellers: what should you ...,"Selling your outdoor activities online is now essential. But between booking websites like Manawa and gift voucher sellers like Smartbox, ...","""outdoor"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,manicurious.gr,GIFT CARD,https://www.manicurious.gr/gift-card,GIFT CARD,"Gift Card. €25. Amount. €25. €50. €100. €150. €200. Other amount. Quantity. Buy Now. CONTACT. ADDRESS. Xenofontos 26. Glyfada, 16675. OPENING HOURS.","site:.gr ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,manlysurfschool.com,Purchase Gift Vouchers for Surf Lessons - Manly Surf School,https://manlysurfschool.com/gift-vouchers/,Purchase Gift Vouchers for Surf Lessons - Manly Surf School,Step 2: You will be required to create a profile to generate the gift voucher. ... Surfers Gym · Surfers Compass App. Contact. Contact Us · FAQs · Careers Form.,"""gym"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mantility.com,Gift Card - Κάρτα Δώρου - Mantility,https://www.mantility.com/el/scarves-gallery/gift-card/,Gift Card - Κάρτα Δώρου - Mantility,"Κάρτα Δώρου · Αν το ποσό της Κάρτας Δώρου δεν συμπληρώσει ολόκληρο το ποσό της παραγγελίας, θα χρειαστεί να πληρώσετε το υπόλοιπο της αγοράς με τους διαθέσιμους ...","""κάρτα δώρου""",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,marabika.lt,MARABIKA perfume gift cards,https://marabika.lt/en/gift-cards/,MARABIKA perfume gift cards,MARABIKA perfume gift cards · Gift voucher 20 € · Gift voucher 30 € · Gift voucher 50 €.,"""perfume"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,marashoes.gr,Αγοράστε μία Δωροεπιταγή,https://marashoes.gr/pages/agora-dwroepitagis?srsltid,Αγοράστε μία Δωροεπιταγή,"Mara Shoes Newsletter ... Αυτό το Email δεν είναι έκγυρο ή χρησιμοποιείται ήδη. Κλείσιμο. Αγοράστε μία Δωροεπιταγή ... Copyright © 2026, Mara Shoes. Αρ. ΓΕΜΗ: ...","site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,margaritisoptics.com,MARGARITIS OPTICS gift card,https://www.margaritisoptics.com/products/margaritis-optics-gift-card?srsltid=AfmBOoqGW6u5bHRi8zmB5v9308CGpIXm0zjzo8OlTFTSR-3UKoLO6-Ux,MARGARITIS OPTICS gift card,MARGARITIS OPTICS gift card ... Taxes included. Shipping calculated at checkout. Denominations. €10.00Variant sold out or unavailable,"""optics"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mariamaiabeauty.com,Mariamaiabeauty,https://mariamaiabeauty.com/products/e-giftcard?srsltid=AfmBOoqi1hgjeH-Kbj6w4Gy0lAd2fURNdcwyhO5kjmCXOvAJ4Yixp_tK,E-GIFT CARD,ÈME Beauty digital gift card - the perfect beauty gift. ÈME Beauty gift ... Currency. Portugal (EUR €). Austria (EUR €); Belgium (EUR €); Czechia (CZK Kč) ...,"""Portugal"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
65,mariechantal.com,Marie-Chantal E,https://www.mariechantal.com/products/marie-chantal-e-gift-voucher?srsltid=AfmBOooUVm1vYWprAC_8wFi-QgleUyARC_Ka5zTCUU-RtUPv4VIXIzLZ,Marie-Chantal E-Gift Voucher,"Perfect for new arrivals, birthdays, christenings and all special occasions.","""Greece"" ""toys"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,marine-deals.co.nz,Marine Deals Gift Voucher with Sleeve,https://www.marine-deals.co.nz/gift-vouchers/marine-deals-gift-voucher-with-sleeve/p/84069/c/1126?srsltid=AfmBOorEc0CO-jC_robet4Pmft6dNc4IQBPSEVJlY3vjkWw3V5poBhiI,Marine Deals Gift Voucher with Sleeve,"The Marine Deals Gift Voucher includes a unique code that is entered upon checkout - so after your loved ones browse the website and add items to their cart, ...","""marine"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
80,markakis.gr,Δώρα για βαφτιστήρια,https://www.markakis.gr/el/blog-9268/dwra-gia-vaftistiria-dwrokarta-gualia-269002?srsltid=AfmBOorTN9igx3CK3QLDxaBDdD4lXsu1DKxBtIYDm45a32jv8jSfPlQ_,Δώρα για βαφτιστήρια | Δωροκάρτα Γυαλιά Οπτικά Μαρκάκης,"Δωροκάρτα: Δώρο για το βαφτιστήρι στα φυσικά καταστήματα ''Οπτικά Κέντρα Μαρκάκης'' & Markakis White Eyewear. Στα Οπτικά Κέντρα Μαρκάκης, οι ...","site:.gr ""eyewear"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
85,marmaladyclothingbar.com,GIFT CARD,https://www.marmaladyclothingbar.com/index.php?route=account/voucher&srsltid=AfmBOooq2bl1M9hcfDEZ6fSq_orxDkqZ88CTPj9Q2Ba5yeO60srULGmO,GIFT CARD,"GIFT CARD. Το ιδανικό δώρο για κάθε περίσταση. Στείλε μια ξεχωριστή ... Mitropoleos 77, Thessaloniki, Z.C 54622 · Store: +30 2310 226 100 · Support: +30 ...","""Thessaloniki"" ""swimwear"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,massage-crete.com,Massage Gift Card by Mindful Touch in Chania Crete,https://massage-crete.com/massage-gift-card-crete/,Massage Gift Card by Mindful Touch in Chania Crete,Offer to your loved ones a therapeutic massage gift card by Mindul Touch ... © Copyright - massage-crete.com | Tryseo.gr Κατασκευή Ιστοσελίδων Wordpress ...,"""Crete"" ""massage"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,massage4kefalonia.com,Massage Gift Cards Kefalonia,https://massage4kefalonia.com/gift-cards,Massage Gift Cards Kefalonia,"Gift Card Questions ... Premium massage therapy in Kefalonia, Greece. Studio & mobile service across the island. 5.0 — 277 Google Reviews. Explore.","""Greece"" ""massage"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,massimodutti.com,Δωροκάρτα,https://www.massimodutti.com/gr/help/faqs_section_gift-card-1?srsltid=AfmBOoqbvbGPpBTSVthbiEO8jEC2FX0qEKB_5ZxGo0f4Z8AOwtWYy1zW,Δωροκάρτα,LINGERIE · ΜΠΛΟΥΖΕΣ · ΠΡΟΒΟΛΗ ΟΛΩΝ · ΛΕΥΚΕΣ · ΜΑΚΡΙΑ ΜΑΝΙΚΙΑ · ΚΟΝΤΑ ΜΑΝΙΚΙΑ · ΧΩΡΙΣ ... Δωροκάρτα. Δωροκάρτα. Πληροφορίες για Κάρτα Δώρου.,"""lingerie"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,mastercardgiftcard.com,Mastercard Gift Card,https://www.mastercardgiftcard.com/,Mastercard Gift Card - Gift Cards & eGift Cards,"Shop Mastercard gift cards and eGift cards online, and find the perfect gift for family & friends or for employees, clients, & customers.","""Glyfada"" ""decor"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,mastorematadiy.com,Mastorematadiy,https://www.mastorematadiy.com/article/en/10/e-gift-card-3-bhmata-gia-na-aposteilete-dorokarta,e-Gift Card - 3 Βήματα για να αποστείλετε δωροκάρτα,0. Language: Greek · English. Customer Service. 7000 10 70 · TOOLS · HAND TOOLS ... Gift Voucher. Information. Terms & Conditions · Contact · Privacy Policy ...,"""tools"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,matfashion.com,Gift Card,https://shop.matfashion.com/blog/tag/gift-card/,Gift Card - Δωροκάρτα,Welcome to Mat Fashion! ... 18 August 2010. Real Size | Real Woman | Real Gift Card Τώρα δώστε σε αυτούς που αγαπάτε την πιο chic Gift Card. Gift Card ...,"""fashion"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,matiartgallery.com,MATI Santorini,https://matiartgallery.com/gift-card/,Gift Cards - MATI Santorini,"The Gift Card can be redeemed on any of our artworks or jewelry designs, with no expiration time. ... MATI Santorini. © 2026 MATI Art Gallery · Yorgos Kypris ...","""Santorini"" ""jewelry"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,matis-fashion.com,Com,https://www.matis-fashion.com/en/gift-card/,Gift Card,"Send a gift card to the one you care about the most! ... Just choose the amount you wanna spend, type your details and your wish, and we will take care all the ...","""Piraeus"" ""fashion"" ""gift card""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,mattas-sports.gr,Αγοράστε μία Δωροεπιταγή,https://www.mattas-sports.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... info@mattas-sports.gr. Copyright © 2023, Mattas Sports. Αποδέχομαι.","site:.gr ""sports"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,matteblack-cafe-catering.myshopify.com,MatteBlack Cafe Gift Voucher – The MatteBlack Group,https://matteblack-cafe-catering.myshopify.com/products/matteblack-cafe-gift-voucher,MatteBlack Cafe Gift Voucher – The MatteBlack Group,"This gift voucher is valid for use at MatteBlack Cafe only. It is non-refundable, cannot be exchanged for cash, and must be used in full before the expiry date.","""cafe"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
85,max-kids.gr,Αγοράστε μία Δωροεπιταγή,https://www.max-kids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... kids.gr, τηλ: 2721027536. © 2020 max-kids.gr. Visa MasterCard ...","site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
100,mbtheatre.com,Gift Cards,https://www.mbtheatre.com/giftcards,Gift Cards,"Give the gift of live theatre and so more with a gift card to Michigan's Answer to Broadway! ... Greece, Greenland, Grenada, Guadeloupe, Guam, Guatemala ...","""theatre"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,mcdaidpharmacy.ie,Gift Voucher - Cavan,https://www.mcdaidpharmacy.ie/collections/gift-voucher?srsltid=AfmBOoqS7r3tdsOhSNANPBOVjN0Ia_dJIR0jXmO9NfTVqKZb6wPeH4gW,Gift Voucher - Cavan,"McDaid Pharmacy E-Gift Card. Sale priceFrom €10,00. McDaid Pharmacy E-Gift Card · Choose options. Quick view. Gift Voucher. Sale priceFrom €5,00. Gift Voucher.","""pharmacy"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,medex.fi,Gift Cards - Medex Beauty Clinic,https://medex.fi/collections/gift-cards?srsltid=AfmBOopCtR2WKDM8p-Xyhd4VgNDQp7f1laRpqWn8-ferXUougURuPcx6,Gift Cards - Medex Beauty Clinic,"over 150 € in Finland, and over 250 € in EU. Spend, save ... Medex Beauty Clinic Gift Card. Gift Cards · AVOIN LAHJAKORTTI / OPEN AMOUNT ...","""Finland"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,medik8.com.cy,Medik8 CYPRUS* E,https://www.medik8.com.cy/products/medik8-e-gift-card?srsltid=AfmBOopU-lHw02o3ViKuvXo0Y6PvwBrqP6lJ9BWFTcoeO0fc9tF6ew4s,Medik8 CYPRUS* E-Gift Card,"A MEDIK8 CYPRUS* E-GIFT CARD by Medik8 is shown upright on a green textured surface with a matching fabric backdrop, offering a convenient digital gift option. ...","""Cyprus"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,melissaoakleigh.com.au,Gift cards,https://melissaoakleigh.com.au/gift-cards/,Gift cards,Purchase a Melissa Oakleigh gift voucher for your loved ones - a fantastic ... Join us at Melissa Cafe for a culinary journey worth sharing.,"""cafe"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,melissinos-sandals.gr,55,http://www.melissinos-sandals.gr/giftvouchers/gift-card-55-detail,Gift Voucher - 55,"Gift Voucher - 55 ... The Voucher is valid for one year from the purchase date. It can be used both at our physical shop and eshop, to purchase any product of ...","site:.gr ""gift voucher""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
85,melissourgos.com.gr,Αγοράστε μία Δωροεπιταγή - Σ. ΜΕΛΙΣΣΟΥΡΓΟΣ & ΣΙΑ Ο.Ε.,https://melissourgos.com.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Σ. ΜΕΛΙΣΣΟΥΡΓΟΣ & ΣΙΑ Ο.Ε.,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.com.gr ""δωροεπιταγή""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
70,melloncollection.gr,Gift Card,https://melloncollection.gr/product/gift-card/,Gift Card,"The perfect gift choice for every style! Give your loved ones the freedom to choose their favorite sunglasses, eyewear, and accessories from our online store.","""eyewear"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
80,melody-spa.gr,MELODY-SPA,https://melody-spa.gr/voucher/,GIFT VOUCHER - MELODY-SPA,"Discover the ultimate in relaxation and rejuvenation at Melody Spa in Greece ... GIFT VOUCHER. Dear guest, We are pleased to ... Spa for Children (chocolate- ...","site:.gr ""spa"" ""gift voucher""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,memrise.com,How to say the gift card in Greek,https://www.memrise.com/en-us/learn-greek/greek-course/phrasebook/65723643396354/how-to-say-the-gift-card-in-greek,How to say the gift card in Greek,η δωροκάρτα. Hear how a local says it. Arrow image. Hear how a local says it. Arrow ... Giving Gifts. Lesson. 22 words/phrases. Search for #content you enjoy.,"""gifts"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,mgc-europe.com,"Portugal's gift card market, quiet boom with growing opportunity",https://mgc-europe.com/f/portugal%E2%80%99s-gift-card-market-quiet-boom-with-growing-opportunity,"Portugal's gift card market, quiet boom with growing opportunity",OláCard. Portugal's leading gift card marketplace. Proof that we don't just advise — we build and operate successful platforms. Discover OláCard →.,"""Portugal"" retail ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,non_greek_brand_coherence_unclear
100,miamitattoo.gr,TATTOO GIFT CARD -,https://miamitattoo.gr/news/EN/Our_News/News_Events/TATTOO-GIFT-CARD,TATTOO GIFT CARD -,TATTOO · DRAW · PIERCING · VIDEO · Our News · Special Thanks · News & Events · Book Now! Contact Us. Our News \ News & Events. TATTOO GIFT CARD. back.,"site:.gr ""tattoo"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear
