v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v4_1_bucket,v4_1_reason
130,tripadvisor.com.gr,"Dirextra Experiences, Courses and gift vouchers",https://www.tripadvisor.com.gr/Attraction_Review-g187069-d26696852-Reviews-Dirextra_Experiences_Courses_and_gift_vouchers-Manchester_Greater_Manchester_Eng.html,"Dirextra Experiences, Courses and gift vouchers","Dirextra Experiences, Courses and gift vouchers, Μάντσεστερ - Δείτε κριτικές, πληροφορίες και φωτογραφίες στο Tripadvisor (Dirextra Experiences, Courses and ...","site:.com.gr ""gift vouchers""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,REJECT,editorial_aggregator_or_news_domain
125,cretalive.gr,It's a perfect Easter gift για το βαφτιστήρι σου!,https://www.cretalive.gr/kriti/dorokarta-its-perfect-easter-gift-gia-baftistiri-soy-0,Δωροκάρτα: It's a perfect Easter gift για το βαφτιστήρι σου!,Η βαφτιστήρα σου μεγαλώνει και μαζί της μεγαλώνει και το στυλ της και η δωροκάρτα μετατρέπεται σε fashion statement. ... Best of Crete. Ι ...,"""Crete"" ""fashion"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source,REJECT,editorial_aggregator_or_news_domain
125,linguee.gr,Ελληνική μετάφραση,https://www.linguee.gr/%CE%B1%CE%B3%CE%B3%CE%BB%CE%B9%CE%BA%CE%AC-%CE%B5%CE%BB%CE%BB%CE%B7%CE%BD%CE%B9%CE%BA%CE%AC/%CE%BC%CE%B5%CF%84%CE%AC%CF%86%CF%81%CE%B1%CF%83%CE%B7/gift+voucher.html,gift voucher - Ελληνική μετάφραση,Πολλές ενδεικτικές μεταφρασμένες προτάσεις που περιέχουν «gift voucher» – Ελληνο-Αγγλικό λεξικό και μηχανή αναζήτησης για ελληνικές μεταφράσεις.,"site:.gr ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source,REJECT,editorial_aggregator_or_news_domain
115,digas.gr,Terms of Purchase and Use of Gift Vouchers,https://www.digas.gr/en-gb/terms-of-purchase-and-use-of-gift-vouchers?srsltid,Terms of Purchase and Use of Gift Vouchers,"Education · Airway medical Stimulators ... The gift voucher can not be redeemed in cash, it ... The gift voucher can be redeemed either by ...","site:.gr ""education"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet,REJECT,editorial_promo_terms_or_archive_title
115,find.gr,The Art Lab - Workshops,https://www.find.gr/p/17816707/the-art-lab-workshops-dorokarta-axias-100eur,The Art Lab - Workshops - Δωροκάρτα αξίας 100,"Inner Lotus & Spa – Yoga, Massage & Ολιστική Ευεξία - Δωροκάρτα αξίας 100€. από ...","site:.gr ""yoga"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet,REJECT,editorial_aggregator_or_news_domain
115,glami.gr,Silenzio Δωροκάρτα αξίας 75,https://www.glami.gr/silenzio/silenzio-dorokarta-axias-75-eur-12393100/,Silenzio Δωροκάρτα αξίας 75,Silenzio Δωροκάρτα αξίας 75 € ... Nike Sportswear Nike Icon AIR Force 1 Card Wallet 92800648980. One size.,"site:.gr ""sportswear"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet,REJECT,editorial_aggregator_or_news_domain
115,iefimerida.gr,Cityzen: Δωροκάρτα για πλύσιμο αυτοκινήτου ή βιολογικό ...,https://www.iefimerida.gr/aytokinito/cityzen-dorokarta-gia-plysimo-aytokinitoy-i-biologiko-katharismo,Cityzen: Δωροκάρτα για πλύσιμο αυτοκινήτου ή βιολογικό ...,... Δωροκάρτα για πλύσιμο αυτοκινήτου ή βιολογικό καθαρισμό. Cityzen Parking. Πρόσθεσε το iefimerida.gr ως προτιμώμενη πηγή στη ...,"site:.gr ""parking"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet,REJECT,editorial_aggregator_or_news_domain
115,insomnia.gr,Aγορά Gaming Gift Cards με επιστροφή σε Yellows της ...,https://www.insomnia.gr/forums/topic/804030-a%CE%B3%CE%BF%CF%81%CE%AC-gaming-gift-cards-%CE%BC%CE%B5-%CE%B5%CF%80%CE%B9%CF%83%CF%84%CF%81%CE%BF%CF%86%CE%AE-%CF%83%CE%B5-yellows-%CF%84%CE%B7%CF%82-%CE%B1%CE%BE%CE%AF%CE%B1%CF%82-%CF%83%CF%85%CE%BD%CE%B1%CE%BB%CE%BB%CE%B1%CE%B3%CE%AE%CF%82-winbank-%CF%84%CE%B5%CE%BB%CE%BF%CF%83/page/9/,Aγορά Gaming Gift Cards με επιστροφή σε Yellows της ...,Aγορά Gaming Gift Cards με επιστροφή σε Yellows της αξίας συναλλαγής - Winbank [ΤΕΛΟΣ] ... gift card του αξίας 100 ευρώ ας πούμε με την mastercard ...,"site:.gr ""gaming"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet,REJECT,editorial_aggregator_or_news_domain
115,ioannasnotebook.gr,3+1 Λόγοι που μια δωροκάρτα είναι το καλύτερο δώρο για ...,https://www.ioannasnotebook.gr/31-logoi-poy-mia-dorokarta-einai-to-kaly/,3+1 Λόγοι που μια δωροκάρτα είναι το καλύτερο δώρο για ...,"Χαρίζοντας μια δωροκάρτα, δίνεται στους αγαπημένους σας αυτό που πραγματικά θέλουν αλλά και την ευκαιρία ... Δώρα/GiftsΧριστούγεννα/Christmas.","site:.gr ""gifts"" ""δωροκάρτα""",1,data\discovery\focused-harvest-v7\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet,REJECT,editorial_aggregator_or_news_domain
100,acousticecology.music.uoa.gr,edie parker Gift Card Factory Sale | Bags,https://acousticecology.music.uoa.gr/?a,edie parker Gift Card Factory Sale | Bags,This Item Ships For Free! edie parker Gift Card. Bags / Edie Parker / edie parker Gift Card Factory Sale. 10 More Colors. 4.74.,"site:.gr ""bags"" ""gift card""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source|multi_source,REJECT,editorial_promo_terms_or_archive_title
100,artdeco.com.gr,eshave Gift Card Outlet Online,https://www.artdeco.com.gr/?a=cate-76530256,eshave Gift Card Outlet Online,eshave Gift Card Outlet Online ; Sales unit · 1 piece ; Delivery date · 2026-08-29 Later ; Product features. Product: eshave Gift Card Brand: Eshave Type: Cosmetics,"site:.com.gr ""gift card""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source|multi_source,REJECT,editorial_promo_terms_or_archive_title
100,autotriti.gr,Με κάθε αγορά ελαστικών Falken και δωροκάρτες καυσίμων ...,https://www.autotriti.gr/data/news/preview_news/falken-fill-up-winter-campaign-ellada_276992.asp,Με κάθε αγορά ελαστικών Falken και δωροκάρτες καυσίμων ...,... Car Accessories ... Εγγράφεστε στην πλατφόρμα: campaign.falkentyre.com/gr και παραλαμβάνετε τη δωροκάρτα καυσίμων EKO εύκολα και γρήγορα.,"site:.gr ""car accessories"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source|multi_source,REJECT,editorial_aggregator_or_news_domain
100,banks.com.gr,(Fake) διαγωνισμός «υπόσχεται» δωροεπιταγές,https://banks.com.gr/fake-diagonismos-yposchetai-doroepitages/,(Fake) διαγωνισμός «υπόσχεται» δωροεπιταγές,"Καμία σχέση με τον ψευδή (fake) διαγωνισμό που κυκλοφόρησε χθες στο διαδίκτυο και «υπόσχεται» δωροεπιταγές ύψους 800 ευρώ, ...","site:.com.gr ""δωροεπιταγές""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source|multi_source,REJECT,editorial_aggregator_or_news_domain
100,energyin.gr,"Με αγορά LG TWINWash, δωροεπιταγή έως €150 για ...",https://energyin.gr/2018/10/15/%CE%BC%CE%B5-%CE%B1%CE%B3%CE%BF%CF%81%CE%AC-lg-twinwash-%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-%CE%AD%CF%89%CF%82-e150-%CE%B3%CE%B9%CE%B1-%CE%B1%CE%B3%CE%BF%CF%81%CE%AD/,"Με αγορά LG TWINWash, δωροεπιταγή έως €150 για ...","Από τη σήμερα 15 Οκτωβρίου μέχρι τις 15 Νοεμβρίου, η LG Electronics ... δωροκάρτα INTERSPORT αξίας έως 150€. Στην προωθητική ενέργεια ...","site:.gr ""electronics"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source|multi_source,REJECT,editorial_aggregator_or_news_domain
100,hollandandbarrett.gr,Κέρδισε δωροεπιταγή αξίας €3 με τις online αγορές σου από €45 και ...,https://www.hollandandbarrett.gr/oroi-energeion-proothisis/kerdise-doroepitagi-axias-3-me-tis-online-agores-sou-apo-45-kai-ano/,Κέρδισε δωροεπιταγή αξίας €3 με τις online αγορές σου από €45 και ...,H αναφερόμενη δωροεπιταγή δεν είναι ονομαστική και ενσωματώνει υπόσχεση προς παροχή στον κομιστή. Η εταιρία «Wellness Market MAE» όσον αφορά τις ...,"site:.gr ""wellness"" ""δωροεπιταγή""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source|multi_source,REJECT,editorial_promo_terms_or_archive_title
100,lagonika.gr,Με κάθε αγορά μηχανής espresso κέρδισε δωροεπιταγή ...,https://www.lagonika.gr/prosfores/me-ka8e-agora-mhxanhs-espresso-kerdise-dwroepitagh-a3ias-ews-100euro-gia-epomenh-ag/,Με κάθε αγορά μηχανής espresso κέρδισε δωροεπιταγή ...,"Με κάθε αγορά μηχανής espresso κέρδισε δωροεπιταγή αξίας έως 100€ για επόμενη αγορά, ΚΩΤΣΟΒΟΛΟΣ ... Cafe Latte. Με inox επιφάνεια και όμορφο λιτό ...","site:.gr ""cafe"" ""δωροεπιταγή""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source|multi_source,REJECT,editorial_promo_terms_or_archive_title
95,nethall.gr,Διαγωνισμός BP με δωροεπιταγές αξίας 500€ για Pet Shop,http://www.nethall.gr/diagonismos-bp-pet-shop-163867/,Διαγωνισμός BP με δωροεπιταγές αξίας 500€ για Pet Shop,H BP διοργανώνει διαγωνισμό και δίνει τη δυνατότητα σε 5 τυχερούς να κερδίσουν από μία δωροεπιταγή αξίας 100€ από γνωστή αλυσίδα Pet Shop!,"site:.gr ""pet shop"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,REJECT,editorial_promo_terms_or_archive_title
