v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v4_1_bucket,v4_1_reason
95,artandbeauty.gr,Αγοράστε μία Δωροεπιταγή,https://artandbeauty.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Art and beauty nails · art_and_beauty_nails_. Εξυπηρέτηση.,"site:.gr ""nails"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,avratoys.gr,Αγοράστε μία Δωροεπιταγή,https://avratoys.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Avra Toys © 2026.,"site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,babyall.gr,Αγοράστε μία Δωροεπιταγή,https://www.babyall.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Στο Baby All, βασικές μας αξίες είναι η Ποιότητα, η Ασφάλεια ...","site:.gr ""baby"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,babyplace.gr,Αγοράστε μία Δωροεπιταγή,https://babyplace.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""baby"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,bags-accessories.gr,Αγοράστε μία Δωροεπιταγή,https://bags-accessories.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... bags-accessories , All Rights Reserved, Ανάπτυξη PcView.gr.","site:.gr ""bags"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,bakogiannakis.gr,Αγοράστε μία Δωροεπιταγή,https://bakogiannakis.gr/jewelry/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""jewelry"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,bakon-home.gr,Αγοράστε μία Δωροεπιταγή,https://bakon-home.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... © Copyright 2000 - 2026 | Bakon-Home | All Rights Reserved | ...,"site:.gr ""home"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,bankofwine.gr,Αγοράστε μία Δωροεπιταγή - Οιναποθήκη / Τράπεζα Ελλ-Οίνων,http://www.bankofwine.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Οιναποθήκη / Τράπεζα Ελλ-Οίνων,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ email στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. * Όνομα παραλήπτη: * Email παραλήπτη ...,"site:.gr ""wine"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,beautyinc.gr,Αγοράστε μία Δωροεπιταγή,https://www.beautyinc.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Beauty Inc. Revlon · O.P.I · Revolution Beauty · Technic · Bondi Sands · Rimmel London ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ...,"site:.gr ""beauty"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,bestbattery.gr,Αγοράστε μία Δωροεπιταγή,https://www.bestbattery.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Flowers · Appliances · Appliances · Φωτοβολταϊκά · Εκκινητές - Φορτιστές · Αξεσουάρ ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ...,"site:.gr ""flowers"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,biosophy.gr,Αγοράστε μία Δωροεπιταγή,https://www.biosophy.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,We use cookies and other similar technologies to improve your browsing experience and the functionality of our site. ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail ...,"site:.gr ""experience"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,bokashoes.gr,Αγοράστε μία Δωροεπιταγή,https://www.bokashoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... SHOES; Powered by MCLSOFT. Αποδοχή Cookies. Cookies.,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,cigarfashion.gr,Αγοράστε μία Δωροεπιταγή,https://www.cigarfashion.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... CIGAR FASHION © 2026. Κατασκευή Eshop Κατασκευή Eshop.,"site:.gr ""fashion"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,e-athlopolis.gr,Αγοράστε μία Δωροεπιταγή,https://www.e-athlopolis.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,TRAIL | OUTDOOR · ΣΑΝΔΑΛΙΑ · ΣΑΓΙΟΝΑΡΕΣ | ΠΑΝΤΟΦΛΕΣ · ΡΟΥΧΑ · ΜΠΛΟΥΖΑΚΙΑ ΚΟΝΤΟ ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""outdoor"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,e-decor.gr,Αγοράστε μία Δωροεπιταγή,https://www.e-decor.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... decor.gr, τηλ: 2721027536. © 2020 e-decor.gr. Visa MasterCard ...","site:.gr ""decor"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,elcohellas.gr,Αγοράστε μία Δωροεπιταγή,https://www.elcohellas.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,FLUSH BAGS · ΔΕΙΤΕ ΟΛΑ ΤΑ ΑΞΕΣΟΥΑΡ ΣΚΑΦΩΝ. +- ΑΞΕΣΟΥΑΡ ΑΥΤΟΚΙΝΗΤΩΝ ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""bags"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,elefsinahotel.gr,Ξενοδοχείο Ελευσίνα | Κάρτα δώρου,https://www.elefsinahotel.gr/el/karta-dorou.html,Ξενοδοχείο Ελευσίνα | Κάρτα δώρου,"Δωροεπιταγή Elefsina Hotel. Ένα δώρο πρακτικό, εύκολο και ευέλικτο! Δώστε ελευθερία επιλογών στους εορτάζοντες, να διαλέξουν το αγαπημένο τους προϊόν ή ...","site:.gr ""hotel"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,insufficient_direct_evidence
95,ergo-horeca.gr,Αγοράστε μία Δωροεπιταγή,https://ergo-horeca.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Εξοπλισμοί Κουζίνας, Bar, Cafe, Πιτσαρίας, Ζαχαροπλαστείου, Κρεοπωλείου ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή ...","site:.gr ""cafe"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,evosmofood.gr,Αγοράστε μία Δωροεπιταγή,https://evosmofood.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη. Το όνομα ...,"site:.gr ""food"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,flowers-balloons.gr,Αγοράστε μία Δωροεπιταγή,https://flowers-balloons.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"... Flowers Balloons · 0. 0,00€. Το καλάθι αγορών είναι ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... flowers ...","site:.gr ""flowers"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,glamdoll.gr,Αγοράστε μία Δωροεπιταγή,https://glamdoll.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,... SKINCARE · Μάσκες Προσώπου53 · Headbands7 · Serums19 · Ακμή6 · Αντιγήρανση13 · Απολέπιση ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ...,"site:.gr ""skincare"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,glimmerbeauty.gr,Αγοράστε μία Δωροεπιταγή,https://glimmerbeauty.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,... Beauty. Ο Λογαριασμός μου · Δημιουργία Λογαριασμού · Σύνδεση Λογαριασμού ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή ...,"site:.gr ""beauty"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,gruppodibambini.gr,Αγοράστε μία Δωροεπιταγή,https://gruppodibambini.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"GRUPPO DI BAMBINI-KIDS BOUTIQUE · 0 · 0 προϊόν(τα) - 0,00€ 0. Ψάχνω για ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή ...","site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,gvshoes.gr,Αγοράστε μία Δωροεπιταγή,https://gvshoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... G.V. Group of Shoes © 2026.,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,hali.gr,Αγοράστε μία Δωροεπιταγή,https://hali.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ email στον ... Home Decor · Παιδικά · Μοκέτες · Lorena Canals · Προσφορές · Διακοσμηση Παιδικου ...,"site:.gr ""decor"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,happyorganic.gr,Αγοράστε μία Δωροεπιταγή,https://www.happyorganic.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""cosmetics"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,heavenoftoys.gr,Αγοράστε μία Δωροεπιταγή,https://www.heavenoftoys.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Heaven of Toys. 0. Όλες οι κατηγορίες. Όλες οι κατηγορίες; Funko ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,homeunique.gr,Αγοράστε μία Δωροεπιταγή,https://www.homeunique.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Copyright © 2024, Home Unique, All Rights Reserved.","site:.gr ""home"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,inbeautyland.gr,Αγοράστε μία Δωροεπιταγή,https://www.inbeautyland.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,NAILS · ΠΑΚΕΤΑ - ΚΙΤ · ΠΡΟΣΦΟΡΑ 25% · ΗΜΙΜΟΝΙΜΑ ΒΕΡΝΙΚΙΑ · BASE COAT · RUBBER BASE ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""nails"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,interior365.gr,Αγοράστε μία Δωροεπιταγή,https://www.interior365.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Χειροποίητα κεριά & είδη decor18 · Τεχνητά Φυτά · Άνθη & Μπουκέτα0 · Αποξηραμένα43 ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""decor"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,kalimeratzis.gr,Αγοράστε μία Δωροεπιταγή,https://www.kalimeratzis.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Το καλάθι αγορών είναι άδειο! ΓΥΝΑΙΚΕΙΑ · ΕΣΩΡΟΥΧΑ +. LUXURY LINGERIE · ΣΟΥΤΙΕΝ ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""lingerie"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,kiss929.gr,Διεκδικήστε μία δωροεπιταγή αξίας 500 ευρώ από τη ...,https://www.kiss929.gr/article/arheio/8608/diekdikiste-mia-doroepitagi-axias-500-eyro-apo-ti-gotsopoulos-home,Διεκδικήστε μία δωροεπιταγή αξίας 500 ευρώ από τη ...,Διεκδικήστε μία δωροεπιταγή αξίας 500€ από τη Gotsopoulos Home! Μεγάλες ΧΕΙΜΕΡΙΝΕΣ εκπτώσεις στα έπιπλα GOTSOPOULOS HOME.,"site:.gr ""home"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,lepetit.gr,Αγοράστε μία Δωροεπιταγή,https://lepetit.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Gioseppo Kids · Gioseppo Kids · Hρα · Hρα. Igor · Igor · Kids-code · Kids-code. LATTAS ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ...,"site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,lilalokids.gr,Αγοράστε μία Δωροεπιταγή,https://lilalokids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Copyright © 2021, LILALO KIDS | Designed & Hosted by: costas.co ...","site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,lingerieboutique.gr,Αγοράστε μία Δωροεπιταγή,https://www.lingerieboutique.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Lingerie Boutique, στο Ίλιον. Επιλεγμένες ... Lingerie Boutique -","site:.gr ""lingerie"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,mattas-sports.gr,Αγοράστε μία Δωροεπιταγή,https://www.mattas-sports.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... info@mattas-sports.gr. Copyright © 2023, Mattas Sports. Αποδέχομαι.","site:.gr ""sports"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,max-kids.gr,Αγοράστε μία Δωροεπιταγή,https://www.max-kids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,"Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... kids.gr, τηλ: 2721027536. © 2020 max-kids.gr. Visa MasterCard ...","site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,minimokidsboutique.gr,Αγοράστε μία Δωροεπιταγή,https://minimokidsboutique.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... © 2025 Βρεφική - Παιδική μόδα Minimo Kids Boutique | Κατασκευή eshop ...,"site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
95,mylefkada.gr,Η Δωροεπιταγή του Τηλυκράτη,https://www.mylefkada.gr/eidhseis/74627-74627/,Η Δωροεπιταγή του Τηλυκράτη,Η Δωροεπιταγή του Τηλυκράτη. My Lefkada Team by My Lefkada Team ... Σε συνεργασία με το Oikos Decor center. Related posts ...,"site:.gr ""decor"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_snippet|repeated_source,MANUAL,gift_title_but_url_not_direct
