v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v4_1_bucket,v4_1_reason
130,pentavras-kes.gr,Αγοράστε μία Δωροεπιταγή,https://www.pentavras-kes.gr/account/voucher,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""δωροεπιταγή""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,physismassage.gr,Massage Gift Card,https://physismassage.gr/en/gift-cards/,Massage Gift Card,"Massage Gift Card. Why choose a Massage Gift Card? premium treatments. Whether it's a relaxation massage, spa treatments, or rejuvenating ...","site:.gr ""spa"" ""gift card""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,piraeusbank.gr,€1000 Gift Voucher for Linens with COCO-MAT Sleep System,https://www.piraeusbank.gr/en/individuals/personal-banking/exclusive-benefits/coco-mat-sleep-system-voucher,€1000 Gift Voucher for Linens with COCO-MAT Sleep System,"Exclusive offer for Personal Banking customers who are members of Yellow, €1000 gift voucher for bed linen with every complete sleep COCO-MAT system ... Outdoor ...","site:.gr ""outdoor"" ""gift voucher""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,pleko.gr,Δωροκάρτα,https://pleko.gr/gift-ideas/gift-card-detail,Δωροκάρτα,"Δωροκάρτα από τα Μαλλιά Κουβάρια, το ιδανικό δώρο για όσους αγαπούν το ... ® Tanidis IT | Corporate Solutions & Courses. Sitemap · Σχετικά με εμάς · Οροι ...","site:.gr ""courses"" ""δωροκάρτα""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,propercretanguide.gr,Κάρτα δώρου για Εκδρομές - Περιηγήσεις στα Χανιά Κρήτης,https://propercretanguide.gr/el/dorokarta-gia-ekdromi-diakopes-sta-chania/,Κάρτα δώρου για Εκδρομές - Περιηγήσεις στα Χανιά Κρήτης,... Crete. Ξεναγήσεις. Ιστορικές Ξεναγήσεις στα Χανιά. Μάχη της Κρήτης - Β ... Αγαπάτε κάποιον; Στείλτε του μια δωροκάρτα για εξαργύρωση στο ταξιδιωτικό μας γραφείο ...,"""Crete"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,purebubs.gr,Gift Card | Perfect Gift for Any Occasion,https://purebubs.gr/products/gift-card?srsltid=AfmBOorFB0X4QjbHxpeDQqkzX-AneZJZ4bQzKw9NH0yWNNAhsXapMnb-,Gift Card | Perfect Gift for Any Occasion,"Beautifully simple and always appreciated, the Gift Card transforms gifting into an experience of discovery, relaxation, and self-love. It's more than just a ...","site:.gr ""experience"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,rocksugarbaby.gr,Gift Cards Αρχεία,https://www.rocksugarbaby.gr/product-category/dorakia/gift-cards/?srsltid=AfmBOopBZ8BToeQVLR0RcVoGU84GCCruRlWXROtASSZ2sb6tkfB31BOU,Gift Cards Αρχεία,"ROCK SUGAR BABY · Gift Card 100€. In stock. Άμεσα διαθέσιμο. 100,00 €. Add to wishlist · Προσθήκη στο καλάθι · ROCK SUGAR BABY · Gift Card 75€. In stock. Άμεσα ...","""baby"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,royalgrandhotel.gr,Why a Get a Room! Gift Card is the Only Present to Give This Year,https://royalgrandhotel.gr/why-a-get-a-room-gift-card-is-the-only-present-to-give-this-year/,Why a Get a Room! Gift Card is the Only Present to Give This Year,Gift Card is the Only Present to Give This Year. Amidst the cerulean ... Copyright © ROYAL GRAND HOTEL . All Rights Reserved. Designed by Techmaximal ...,"site:.gr ""hotel"" ""gift card""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,sandinmytoes.gr,Gift Card,https://sandinmytoes.gr/el/shop/gift-card-el/gift-card/?srsltid=AfmBOorDn42FfTbhHJNBGntrkfuBhnx0MgsBQBMqj80JPrGsPWGqXPFJ,Gift Card,Ανακαλύψτε το τέλειο δώρο για κάθε γυναίκα που αγαπάτε με μια Gift Card από την SandInMyToes. Η ιδανική επιλογή για να της χαρίσετε τη δυνατότητα να ...,"""swimwear"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,sanopwleio.gr,Αγοράστε μία Δωροεπιταγή,https://www.sanopwleio.gr/account/voucher,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""δωροεπιταγή""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,santowines.gr,eShop EU,https://santowines.gr/gift-cards-eu/manufacturer/eu,Gift Cards - eShop EU,"Gift cards are only applicable for eShop use, cannot be combined with any other products (thus should be purchased in a separate order) and they can only be ...","site:.gr ""gift cards""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,skinreal.gr,Δωροκάρτα,https://skinreal.gr/product/giftcards/?srsltid=AfmBOoqZ8n9Xa6YGefEp3QM8I0nXGz3oL0fifn0Z3eiQ5UrXkOKS3hbX,Δωροκάρτα,"Skin Tools · Μακιγιαζ Εναλλαγή μενού. Προσωπο · Χειλη · Ματια · Φρυδια · Πινελα ... Δωροκάρτα. 30.00 € – 200.00 €. Ποσό Δωροκάρτας. Κάντε μία επιλογή, 30.00 € ...","site:.gr ""tools"" ""δωροκάρτα""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,sportsdirect.gr,Multi Store E-Voucher Gift Card - Online and High Street,https://www.sportsdirect.gr/gift-cards-multi-store-e-voucher-gift-card---online-and-high-street-966004,Multi Store E-Voucher Gift Card - Online and High Street,Shop the Gift Cards Multi Store E-Voucher Gift Card - Online and High Street from UK's No.1 sports retailer. Order in-store or online and start saving ...,"site:.gr ""gift cards""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,summitgym.ufr.gr,Δωροκάρτα 9€ | Γυμναστήριο SUMMIT Ναύπλιο,https://summitgym.ufr.gr/reward-archives/9euro-giftcard-wheel/,Δωροκάρτα 9€ | Γυμναστήριο SUMMIT Ναύπλιο,Reward: Δωροκάρτα 9€ – Γυμναστήριο Summit Ναύπλιο Reward Banner. Reward: Δωροκάρτα 9€ – Γυμναστήριο Summit Ναύπλιο · Δωροκάρτα 9€ ... SUMMIT GYM INSIDER PORTAL.,"site:.gr ""gym"" ""δωροκάρτα""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,sunflirt.gr,SUN ΦΛΕΡΤ,https://sunflirt.gr/product/gift-card/,SUN ΦΛΕΡΤ - Gift Card,"Whether it's for a birthday, a thank-you, or just because, the SUN ΦΛΕΡΤ Gift Card is the perfect way to let them choose their ideal look. Delivered instantly ...","site:.gr ""swimwear"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,tennisgarden.gr,Δωροκάρτες,https://tennisgarden.gr/gift-cards/,Δωροκάρτες,Χαρίστε σε φίλους και αγαπημένα πρόσωπα μια εμπειρία με την δωροκάρτα του Kalamata Tennis Garden! Από 8 Δεκεμβρίοιυ 2021 και κατά τη διάρκεια όλης της σεζόν ...,"""Kalamata"" ""δωροκάρτα""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,tenplushair.gr,Ten Plus,https://tenplushair.gr/ten-plus-hair-services-gift-card/,Δωροκάρτα Ten Plus,360° Virtual Tour. Δευτέρα. 09:00 - 17:00. Τρίτη. 08:30 - 20:30. Τετάρτη. 09:00 ... Η αξία των υπηρεσιών ή προϊόντων που θα αγοραστούν µε την δωροκάρτα πρέπει να ...,"site:.gr ""tour"" ""δωροκάρτα""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,thelproject.gr,Gift Voucher - Theλamdaproject - Language School,https://thelproject.gr/courses/gift-voucher/,Gift Voucher - Theλamdaproject - Language School,"Courses · Intensive Courses · Standard Intensive 20h · Extra Intensive 20h + 5h ... Gift Voucher. €67,763,949.00. Looking for a thoughtful gift for a friend or ...","""courses"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,threadboutique.gr,Gift Card,https://threadboutique.gr/collections/gift-card?srsltid=AfmBOoo-C2TtbR4VgLFtNsscwpPAJosXC6E3MdUaoNDBrX53Ycwy1_4t,Gift Card,"Emma Swimwear · Emmanuelle Silk · Individual Art Leather · Kourbela · La Chaine ... Thread Gift Card. Vendor: Thread Earthy Shopping. Regular price From €10,00.","site:.gr ""swimwear"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,tkdmarousi.gr,Vouchers 50%,https://tkdmarousi.gr/product/gift-cards-vouchers-50/,Gift Cards Vouchers 50%,... beauty studio or in our cosmetic shop. Amount is flexible and you can personalize your gift card with a message. ... Copyright © 2022 Marousi Martial Arts Academy,"""Marousi"" ""beauty"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,tokopeli.gr,Δωροκάρτα,https://www.tokopeli.gr/voucher?srsltid=AfmBOoqPiahRpVZH9jI_yrv-RZNbSeY_1Uf_73fASJxtBv811G81cSSh,Δωροκάρτα,"Δωροκάρτα. Δωροκάρτα. 0 αξιολογήσεις • Γράψτε μια αξιολόγηση. 0,00 ... Chania, Crete · +30 2821058355 · info@tokopeli.gr. ΒΟΗΘΕΙΑ. Επικοινωνία · Συχνές ...","""Chania"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,toolsmania.gr,Αγοράστε μία Δωροεπιταγή,https://www.toolsmania.gr/index.php?route=account/voucher&srsltid=AfmBOorNWd6_zNQd0YCxpLHfqFKoX5vgMbsLhP5BwbqeqVzq8wrpKtDd,Αγοράστε μία Δωροεπιταγή,FALCON OPTICS · PULSAR · YUKON · Καρυδάκια 1/4 εξάγωνα κοντά Καρυδάκια 1/4 εξάγωνα ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""optics"" ""δωροεπιταγή""",6,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,topgreekwines.gr,50€,https://www.topgreekwines.gr/en-gb/gift-voucher-50%E2%82%AC-wines.html,Gift voucher 50€,"Gift voucher 50€ wines. ... *Not valid for Special wines from Santorini, gifts & box-in-bag. Deliveries ...","site:.gr ""gifts"" ""gift voucher""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,tresjoli.gr,Αγοράστε μία Δωροεπιταγή,https://www.tresjoli.gr/index.php/?route=account/voucher,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη.,"site:.gr ""δωροεπιταγή""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,trimis.com.gr,Αγοράστε μία Δωροεπιταγή,https://www.trimis.com.gr/account/voucher?srsltid,Αγοράστε μία Δωροεπιταγή,Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. Όνομα παραλήπτη. E-mail παραλήπτη. Το όνομα ...,"site:.com.gr ""δωροεπιταγή""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,tsiantakishome.gr,40,https://www.tsiantakishome.gr/shop/dwrokartes/dwrokarta-40e/,Δωροκάρτα 40,Δωροκάρτα 40€. Λεπτομέρειες. Προς * Εισάγετε τις διευθύνσεις ηλεκτρονικού ... Tsiantaki Home. Κατασκευή ...,"site:.gr ""home"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,tzougaris.gr,Τζούγκαρης - 300€ — Κοσμήματα Τζούγκαρη,https://tzougaris.gr/en/shop/wps_wgm_giftcard/tzougaris-giftcard-300/,Δωροκάρτα Τζούγκαρης - 300€ — Κοσμήματα Τζούγκαρη,Δωροκάρτα Τζούγκαρης – 100€. €100.00 VIEW CARD · Group-29-1-400x400 · Read more VIEW CARD · Δωροκάρτα Τζούγκαρης – 500€ ... Kid's Jewelry. Contact. Email. info@ ...,"site:.gr ""jewelry"" ""δωροκάρτα""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,valsamakis.gr,Name Day GIft Card - Καλαμάτα,https://valsamakis.gr/name-day-gift-card.html,Name Day GIft Card - Καλαμάτα,Δωροκάρτα για Ονομαστική Εορτή. Tap to expand ... Τα Valsamakis Optics συνεργάζονται με εταιρεία ταχυμεταφορών ...,"site:.gr ""optics"" ""δωροκάρτα""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,vca.gr,Sick Gift Card - ViciousCyclesAthens,https://www.vca.gr/products/gift-card,Sick Gift Card - ViciousCyclesAthens,"... shoes that cyclists wear) and lycra and spends most of his income in gear ... Sick Gift Card. Sale. Regular price €10,00. Tax included. Title. €10,00 EUR ...","site:.gr ""shoes"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,vinoteca.gr,100,https://www.vinoteca.gr/gift-card-100.html,Δωροκάρτα 100,"Δωροκάρτα. ... Idylle d ... Δωροκάρτα 100. 100,00 €. Αγορα. Πρόσθεση στα Επιθυμητά; Πρόσθεση στην Σύγκριση ...","site:.gr ""tour"" ""δωροκάρτα""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,wedday.gr,Δωροκάρτα - WEDDING DAY,https://wedday.gr/dorokarta/?srsltid=AfmBOorAc71yn7tFwTxoTHl8-ZRPQLbkOT1Dayx1vMnKlJIF0tABKPbX,Δωροκάρτα - WEDDING DAY,"Δωροκάρτα · WEDDING BOOK · Αρχική » Δωροκάρτα. Δωροκάρτα. Προσθήκη στην λίστα επιθυμιών · Δωροκάρτα WEDDING DAY. 10,00€ – 500,00€ Price range: 10 ...","site:.gr ""wedding"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
130,xalkiadakis.gr,Χαλκιαδάκης και Happy Home: Χαρίστε Αγάπη ...,https://xalkiadakis.gr/article/giftcard_xalkiadakis?srsltid,Δωροκάρτα Χαλκιαδάκης και Happy Home: Χαρίστε Αγάπη ...,Δωροκάρτα Χαλκιαδάκης και Happy Home: Χαρίστε Αγάπη και Αξία με Ένα Δώρο που διαρκεί! · Ευκολία στη χρήση σε όλα τα Super Market Χαλκιαδάκης ...,"site:.gr ""home"" ""δωροκάρτα""",5,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,greek_domain_brand_coherence_unclear,AUTO_SAFE,greek_tld|gift_title|gift_url|gift_snippet|repeated_source|multi_source,AUTO_SAFE_STRICT,greek_domain_direct_url_and_title
